reporting,partner,partner type,year,import,export,total,currency,source
UnitedKingdom,Brazil,,1865,6797241,5654920,12452161,sterling pound,"Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1865 (BNF: MICROFICHE M-15006.mf72,526)"
UnitedKingdom,Bremen_Hamburg_Lubeck,,1865,8837769,15116658,23954427,sterling pound,"Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1865 (BNF: MICROFICHE M-15006.mf72,526)"
UnitedKingdom,BritishColumbia_Vancouver,,1865,47132,161446,208578,sterling pound,"Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1865 (BNF: MICROFICHE M-15006.mf72,526)"
UnitedKingdom,BritishKaffraria,,1865,25244,22200,47444,sterling pound,"Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1865 (BNF: MICROFICHE M-15006.mf72,526)"
UnitedKingdom,BritishVirginIs.,,1865,22534,,22534,sterling pound,"Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1865 (BNF: MICROFICHE M-15006.mf72,526)"
UnitedKingdom,Canada,,1865,4013372,2448077,6461449,sterling pound,"Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1865 (BNF: MICROFICHE M-15006.mf72,526)"
UnitedKingdom,CanaryIs.,,1865,239394,177521,416915,sterling pound,"Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1865 (BNF: MICROFICHE M-15006.mf72,526)"
UnitedKingdom,CapeBretonI._NovaScotia,,1865,108098,1064283,1172381,sterling pound,"Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1865 (BNF: MICROFICHE M-15006.mf72,526)"
UnitedKingdom,CapeColony,,1865,2218948,1455660,3674608,sterling pound,"Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1865 (BNF: MICROFICHE M-15006.mf72,526)"
UnitedKingdom,CapeVerde,,1865,1,21542,21543,sterling pound,"Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1865 (BNF: MICROFICHE M-15006.mf72,526)"
UnitedKingdom,CentralAmerica,,1865,694245,138141,832386,sterling pound,"Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1865 (BNF: MICROFICHE M-15006.mf72,526)"
UnitedKingdom,ChannelIs.,,1865,414391,752269,1166660,sterling pound,"Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1865 (BNF: MICROFICHE M-15006.mf72,526)"
UnitedKingdom,ChennaiMadras,,1865,4612654,1650040,6262694,sterling pound,"Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1865 (BNF: MICROFICHE M-15006.mf72,526)"
UnitedKingdom,Chile,,1865,3798543,1601987,5400530,sterling pound,"Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1865 (BNF: MICROFICHE M-15006.mf72,526)"
UnitedKingdom,ChinaPeople'sRepublicofChina,,1865,10499034,3603595,14102629,sterling pound,"Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1865 (BNF: MICROFICHE M-15006.mf72,526)"
UnitedKingdom,ColombiaGranColombia,,1865,1566973,2371333,3938306,sterling pound,"Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1865 (BNF: MICROFICHE M-15006.mf72,526)"
UnitedKingdom,Cuba_PuertoRico,,1865,5063839,2193677,7257516,sterling pound,"Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1865 (BNF: MICROFICHE M-15006.mf72,526)"
UnitedKingdom,Curacao,,1865,11825,92494,104319,sterling pound,"Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1865 (BNF: MICROFICHE M-15006.mf72,526)"
UnitedKingdom,DemeraraandEssequibo,,1865,1565642,682366,2248008,sterling pound,"Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1865 (BNF: MICROFICHE M-15006.mf72,526)"
UnitedKingdom,Denmark,,1865,2191755,1250454,3442209,sterling pound,"Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1865 (BNF: MICROFICHE M-15006.mf72,526)"
UnitedKingdom,Dominica,,1865,74710,23348,98058,sterling pound,"Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1865 (BNF: MICROFICHE M-15006.mf72,526)"
UnitedKingdom,DominicanRepublicSantoDomingo_Haiti,,1865,230287,335314,565601,sterling pound,"Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1865 (BNF: MICROFICHE M-15006.mf72,526)"
UnitedKingdom,DutchPostsGoldCoast,,1865,14,,14,sterling pound,"Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1865 (BNF: MICROFICHE M-15006.mf72,526)"
UnitedKingdom,EastAfrica,,1865,,60328,60328,sterling pound,"Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1865 (BNF: MICROFICHE M-15006.mf72,526)"
UnitedKingdom,EastAfricaother,,1865,121657,,121657,sterling pound,"Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1865 (BNF: MICROFICHE M-15006.mf72,526)"
UnitedKingdom,Ecuador,,1865,40715,28685,69400,sterling pound,"Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1865 (BNF: MICROFICHE M-15006.mf72,526)"
UnitedKingdom,EgyptUnitedArabRepublic,,1865,,5990943,5990943,sterling pound,"Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1865 (BNF: MICROFICHE M-15006.mf72,526)"
UnitedKingdom,EgyptUnitedArabRepublicharboursother,,1865,21773250,,21773250,sterling pound,"Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1865 (BNF: MICROFICHE M-15006.mf72,526)"
UnitedKingdom,FaeroeIs._Greenland_Iceland,,1865,92532,13978,106510,sterling pound,"Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1865 (BNF: MICROFICHE M-15006.mf72,526)"
UnitedKingdom,FalklandIs.,,1865,21081,9282,30363,sterling pound,"Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1865 (BNF: MICROFICHE M-15006.mf72,526)"
UnitedKingdom,FernandoPoBioko,,1865,28648,8198,36846,sterling pound,"Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1865 (BNF: MICROFICHE M-15006.mf72,526)"
UnitedKingdom,France,,1865,31625231,9062095,40687326,sterling pound,"Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1865 (BNF: MICROFICHE M-15006.mf72,526)"
UnitedKingdom,FrenchGuyana,,1860,,,,sterling pound,
UnitedKingdom,FrenchGuyana,,1861,,,,sterling pound,
UnitedKingdom,FrenchGuyana,,1862,,,,sterling pound,
UnitedKingdom,FrenchGuyana,,1863,,,,sterling pound,
UnitedKingdom,FrenchGuyana,,1864,,,,sterling pound,
UnitedKingdom,FrenchGuyana,,1865,,135,135,sterling pound,"Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1865 (BNF: MICROFICHE M-15006.mf72,526)"
UnitedKingdom,FrenchIndia,,1865,43633,,43633,sterling pound,"Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1865 (BNF: MICROFICHE M-15006.mf72,526)"
UnitedKingdom,Gambia,,1865,30852,43949,74801,sterling pound,"Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1865 (BNF: MICROFICHE M-15006.mf72,526)"
UnitedKingdom,GhanaGoldCoast,,1865,295619,171704,467323,sterling pound,"Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1865 (BNF: MICROFICHE M-15006.mf72,526)"
UnitedKingdom,Gibraltar,,1865,149729,1120847,1270576,sterling pound,"Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1865 (BNF: MICROFICHE M-15006.mf72,526)"
UnitedKingdom,Gozo_Malta,,1865,83993,631904,715897,sterling pound,"Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1865 (BNF: MICROFICHE M-15006.mf72,526)"
UnitedKingdom,Greece,,1865,795469,582299,1377768,sterling pound,"Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1865 (BNF: MICROFICHE M-15006.mf72,526)"
UnitedKingdom,Grenada,,1865,149235,45065,194300,sterling pound,"Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1865 (BNF: MICROFICHE M-15006.mf72,526)"
UnitedKingdom,Guadeloupe_Martinique,,1865,,12849,12849,sterling pound,"Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1865 (BNF: MICROFICHE M-15006.mf72,526)"
UnitedKingdom,Hanover,,1865,243024,399499,642523,sterling pound,"Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1865 (BNF: MICROFICHE M-15006.mf72,526)"
UnitedKingdom,Heligoland,,1865,,326,326,sterling pound,"Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1865 (BNF: MICROFICHE M-15006.mf72,526)"
UnitedKingdom,Holstein_Lauenburg_Schleswig,,1865,1015230,147302,1162532,sterling pound,"Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1865 (BNF: MICROFICHE M-15006.mf72,526)"
UnitedKingdom,HongKong,,1865,773068,1548698,2321766,sterling pound,"Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1865 (BNF: MICROFICHE M-15006.mf72,526)"
UnitedKingdom,IonianIs.,,1865,276176,436191,712367,sterling pound,"Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1865 (BNF: MICROFICHE M-15006.mf72,526)"
UnitedKingdom,IranPersia,,1865,517,16243,16760,sterling pound,"Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1865 (BNF: MICROFICHE M-15006.mf72,526)"
UnitedKingdom,Italy,,1865,2486997,5307803,7794800,sterling pound,"Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1865 (BNF: MICROFICHE M-15006.mf72,526)"
UnitedKingdom,Jamaica,,1865,997069,583362,1580431,sterling pound,"Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1865 (BNF: MICROFICHE M-15006.mf72,526)"
UnitedKingdom,Japan,,1865,614743,1576794,2191537,sterling pound,"Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1865 (BNF: MICROFICHE M-15006.mf72,526)"
UnitedKingdom,Java,,1865,226,927755,927981,sterling pound,"Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1865 (BNF: MICROFICHE M-15006.mf72,526)"
UnitedKingdom,Kniphausen_Oldenburg,,1865,44222,59887,104109,sterling pound,"Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1865 (BNF: MICROFICHE M-15006.mf72,526)"
UnitedKingdom,Macao,,1865,178961,,178961,sterling pound,"Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1865 (BNF: MICROFICHE M-15006.mf72,526)"
UnitedKingdom,MadeiraIsles,,1865,20669,64592,85261,sterling pound,"Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1865 (BNF: MICROFICHE M-15006.mf72,526)"
UnitedKingdom,MarianaIs._Philippines,,1865,1253904,955300,2209204,sterling pound,"Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1865 (BNF: MICROFICHE M-15006.mf72,526)"
UnitedKingdom,Mauritius,,1865,1246299,597354,1843653,sterling pound,"Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1865 (BNF: MICROFICHE M-15006.mf72,526)"
UnitedKingdom,MecklenburgSchwerin,,1865,345402,77008,422410,sterling pound,"Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1865 (BNF: MICROFICHE M-15006.mf72,526)"
UnitedKingdom,Mexico,,1865,3216924,1896895,5113819,sterling pound,"Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1865 (BNF: MICROFICHE M-15006.mf72,526)"
UnitedKingdom,Moldavia_Wallachia,,1865,348381,162238,510619,sterling pound,"Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1865 (BNF: MICROFICHE M-15006.mf72,526)"
UnitedKingdom,Montserrat,,1865,11912,330,12242,sterling pound,"Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1865 (BNF: MICROFICHE M-15006.mf72,526)"
UnitedKingdom,Moroccoother,,1865,412889,270474,683363,sterling pound,"Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1865 (BNF: MICROFICHE M-15006.mf72,526)"
UnitedKingdom,MumbaiBombay_Sind,,1865,22369133,6699536,29068669,sterling pound,"Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1865 (BNF: MICROFICHE M-15006.mf72,526)"
UnitedKingdom,Muscat,,1865,,305,305,sterling pound,"Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1865 (BNF: MICROFICHE M-15006.mf72,526)"
UnitedKingdom,Natal,,1865,201293,223200,424493,sterling pound,"Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1865 (BNF: MICROFICHE M-15006.mf72,526)"
UnitedKingdom,Netherlands,,1865,12413404,8137753,20551157,sterling pound,"Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1865 (BNF: MICROFICHE M-15006.mf72,526)"
UnitedKingdom,Nevis,,1865,34420,504,34924,sterling pound,"Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1865 (BNF: MICROFICHE M-15006.mf72,526)"
UnitedKingdom,NewBrunswick,,1865,1419980,454521,1874501,sterling pound,"Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1865 (BNF: MICROFICHE M-15006.mf72,526)"
UnitedKingdom,NewSouthWales,,1865,2703247,3571133,6274380,sterling pound,"Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1865 (BNF: MICROFICHE M-15006.mf72,526)"
UnitedKingdom,NewZealand,,1865,1265963,1593844,2859807,sterling pound,"Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1865 (BNF: MICROFICHE M-15006.mf72,526)"
UnitedKingdom,Newfoundland,,1865,433401,382817,816218,sterling pound,"Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1865 (BNF: MICROFICHE M-15006.mf72,526)"
UnitedKingdom,Norway,,1865,1454262,677007,2131269,sterling pound,"Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1865 (BNF: MICROFICHE M-15006.mf72,526)"
UnitedKingdom,PacificIslands,,1865,26830,36274,63104,sterling pound,"Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1865 (BNF: MICROFICHE M-15006.mf72,526)"
UnitedKingdom,Palestine_Syria,,1865,74242,1334902,1409144,sterling pound,"Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1865 (BNF: MICROFICHE M-15006.mf72,526)"
UnitedKingdom,PapalStatesMediterraneanharbours,,1865,23921,12888,36809,sterling pound,"Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1865 (BNF: MICROFICHE M-15006.mf72,526)"
UnitedKingdom,Patagonia,,1864,,,,sterling pound,
