,"English prices and wages, 1209-1914 (Gregory Clark)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(grams of Ag per metric) = (grams of Ag per £) * (pence per English)  /((pence per £)*(metric per English)),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1796,4.343,4.560,6.078,12.375,40.434,10.830,,7.947,9.418,,10.724,4.576,,,43.076,18.274,24.391,10.291,21.307,4.505,,62.771,18.517,47.890,,7.349,13.523,3.265,25.456,,98.689,,,13.038,41.542,0.815,5.000,19.274,,8.479,,5.635,4.517,1.850,2.792,84.226,13.599,,5.387,22.813,13.859,7.169,3.878,7.427,2.584,6.029,,202.487,4.952,,4.101,22.547,9.807,51.872,22.300,44.248,5.378,10.016,6.815,38.000,1.261,,26.829,19.669,9.740,2.901,13.317,7.755,7.903,,15.697,27.726,18.276,,111.4,108.6,,1796,0.669,0.702,6.061,1.479,18.291,58.787,,7.926,9.393,,0.138,4.564,,,233.834,97.633,130.318,54.983,113.840,24.069,,62.601,18.467,47.761,,3.324,72.254,3.256,25.387,,527.282,,,13.003,225.504,0.812,4.986,9.535,,1.013,,5.620,4.505,1.845,0.430,10.065,123.030,,0.830,22.751,13.822,7.150,0.414,7.407,2.577,0.929,,1.803,,,22.263,22.486,117.368,23.465,10.088,240.192,5.364,9.989,81.553,37.897,1.258,,38.474,28.206,1.500,2.893,212.868,7.734,46.914,,7.101,12.542,8.267
1797,3.606,3.100,6.856,12.446,61.007,9.751,,9.102,9.132,,10.755,5.173,,,44.993,18.526,24.219,10.291,22.167,6.009,,61.074,22.144,49.218,,7.932,14.891,2.550,25.456,0.996,83.303,,,13.747,41.542,0.815,5.000,19.943,,10.426,,6.438,4.123,1.669,2.210,87.572,12.781,,3.789,26.161,13.803,6.376,3.829,9.093,1.847,4.156,,208.400,5.175,,4.095,23.762,,59.556,22.300,38.378,5.893,10.207,6.954,,1.283,,26.872,15.276,6.733,2.265,13.954,7.528,8.350,,16.044,28.234,19.757,,111.4,109.3,,1797,0.559,0.481,6.884,1.497,27.786,53.296,,9.139,9.170,,0.139,5.195,,,245.910,99.658,130.285,55.359,119.246,32.326,,61.326,22.235,49.420,,3.613,80.106,2.560,25.561,0.454,448.119,,,13.804,227.046,0.818,5.021,9.933,,1.254,,6.464,4.140,1.676,0.343,10.537,116.425,,0.588,26.268,13.860,6.402,0.412,9.130,1.855,0.645,,1.868,,,22.381,23.860,,27.125,10.156,209.754,5.917,10.249,83.787,,1.288,,38.799,22.056,1.044,2.275,224.568,7.559,49.909,,7.307,12.859,8.999
1798,3.694,3.417,6.321,12.649,48.621,8.575,,9.051,8.903,34.000,10.091,5.367,,,43.232,18.540,25.448,10.589,20.947,5.678,,61.074,28.966,50.678,,7.349,14.987,2.529,24.000,2.755,60.071,,,13.772,41.542,0.815,5.000,20.016,,10.426,,6.106,4.535,1.680,2.422,86.345,13.346,,3.640,26.161,13.409,4.987,3.146,8.831,1.648,4.044,,286.272,5.225,,4.212,24.733,9.785,66.000,24.960,23.379,5.273,10.703,7.087,48.000,1.283,,24.710,16.951,6.557,2.249,17.273,7.208,8.146,,16.356,29.063,19.741,,111.4,113.7,,1798,0.596,0.551,6.603,1.583,23.037,48.757,,9.454,9.300,35.516,0.136,5.606,,,245.808,103.756,142.413,59.261,117.226,31.774,,63.798,30.258,52.938,,3.482,83.869,2.642,25.070,1.306,336.175,,,14.386,236.200,0.851,5.223,10.372,,1.305,,6.378,4.738,1.755,0.391,10.808,126.474,,0.587,27.327,14.007,5.210,0.352,9.225,1.722,0.652,,2.670,,,23.950,25.836,122.651,31.272,11.827,132.928,5.508,11.181,88.842,50.141,1.340,,37.116,25.460,1.058,2.349,289.190,7.529,50.655,,7.750,13.771,9.354
1799,4.125,5.138,6.468,12.671,50.245,9.469,,9.448,9.323,34.000,10.257,5.292,,,43.489,21.530,30.934,10.971,25.604,6.080,,80.160,31.766,54.711,,8.516,16.166,3.216,24.000,2.928,78.005,,,29.591,41.542,0.815,,21.243,,10.615,,6.215,4.805,1.775,3.233,86.246,,,4.734,27.019,14.192,5.158,4.158,8.086,2.159,4.558,,373.448,5.918,,4.597,23.527,10.018,59.115,22.193,37.998,4.807,11.329,7.087,48.000,1.283,,28.326,16.512,7.842,2.857,18.420,9.247,8.068,,16.844,28.478,19.627,,111.4,105.9,,1799,0.620,0.772,6.294,1.477,22.177,50.153,,9.193,9.072,33.084,0.128,5.149,,,230.337,112.236,161.260,57.194,133.474,31.696,,78.000,30.910,53.237,,3.758,84.276,3.130,23.353,1.292,406.641,,,28.794,220.024,0.793,,10.254,,1.238,,6.048,4.675,1.727,0.486,10.056,,,0.712,26.291,13.810,5.019,0.434,7.868,2.101,0.685,,3.245,,,24.350,22.893,116.981,26.092,9.795,201.254,4.678,11.024,82.758,46.707,1.248,,39.633,23.104,1.179,2.780,287.281,8.998,46.735,,7.434,12.570,8.663
1800,6.917,7.425,7.491,15.333,48.573,10.733,,10.927,9.830,44.941,10.899,6.420,,,46.610,21.733,31.507,11.103,25.626,6.308,,81.118,23.853,52.318,,8.982,15.039,5.498,24.000,3.093,104.777,,,39.498,51.824,0.864,4.363,21.439,,10.704,,7.072,5.235,3.459,4.443,87.806,16.968,,7.856,27.019,14.810,6.313,9.909,8.394,3.078,7.111,,388.506,5.582,,5.247,26.468,9.785,44.336,22.511,43.498,6.703,9.633,7.533,40.474,,,28.417,17.322,12.856,4.847,17.682,9.127,8.262,,17.833,30.381,19.983,,111.4,100.5,,1800,0.986,1.059,6.916,1.696,20.340,53.936,,10.088,9.075,41.490,0.130,5.927,,,234.223,107.493,155.832,54.914,126.744,31.198,,74.889,22.021,48.300,,3.761,74.383,5.076,22.157,1.295,518.224,,,36.465,260.421,0.798,4.028,9.818,,1.184,,6.529,4.833,3.194,0.634,9.714,142.109,,1.120,24.944,13.673,5.829,0.980,7.749,2.842,1.014,,3.202,,,26.368,24.436,108.399,18.566,9.427,218.582,6.188,8.893,83.453,37.366,,,37.723,22.996,1.833,4.474,261.642,8.426,45.404,,7.468,12.722,8.368
1801,8.686,7.839,8.573,17.267,57.704,22.584,,10.484,10.304,48.613,11.070,6.947,,,46.149,20.914,27.049,11.928,24.734,7.111,,73.006,22.048,54.141,,10.324,14.638,5.189,24.495,3.223,103.652,,,34.284,51.824,0.981,5.000,24.588,,11.203,,8.249,4.295,3.703,4.485,93.652,18.196,,7.918,28.828,15.799,8.859,6.924,8.682,2.531,9.870,,385.222,5.517,,5.219,35.644,9.817,,22.511,48.997,6.947,10.188,7.533,40.977,,,32.596,18.144,14.837,4.592,17.804,10.132,8.362,,17.912,32.801,20.767,,111.4,97.1,,1801,1.197,1.080,7.649,1.846,23.353,109.681,,9.354,9.194,43.375,0.127,6.198,,,224.125,99.972,129.297,57.017,118.231,33.991,,65.139,19.672,48.307,,4.178,69.973,4.630,21.855,1.304,495.464,,,30.589,251.685,0.876,4.461,10.882,,1.198,,7.360,3.833,3.304,0.618,10.013,147.280,,1.091,25.721,14.097,7.905,0.662,7.746,2.259,1.360,,3.069,,,25.347,31.803,105.112,,9.110,237.959,6.199,9.091,80.654,36.561,,,41.819,23.278,2.045,4.098,254.618,9.041,44.413,,7.249,13.275,8.405
1802,4.546,4.166,8.485,17.428,55.734,14.145,,10.125,10.409,47.669,11.146,6.937,,,47.079,20.308,26.846,12.126,22.827,6.924,,67.695,19.930,49.240,,10.440,15.398,2.916,24.495,3.097,89.978,,,11.627,51.824,0.925,2.250,24.590,,10.950,,8.124,5.440,2.305,2.467,87.103,15.894,,4.554,30.636,16.519,8.292,3.538,8.614,2.598,5.380,,367.656,6.306,,5.116,,9.616,,22.511,38.118,6.819,10.265,7.533,40.474,,,33.169,17.803,8.219,2.602,16.510,10.523,8.674,,17.813,33.861,21.502,,111.4,102.0,,1802,0.658,0.603,7.952,1.957,23.692,72.154,,9.489,9.755,44.675,0.134,6.501,,,240.157,101.961,134.786,60.881,114.607,34.763,,63.442,18.678,46.147,,4.438,77.309,2.732,22.956,1.316,451.759,,,10.897,264.358,0.867,2.109,11.432,,1.230,,7.614,5.099,2.160,0.357,9.781,135.125,,0.659,28.712,15.481,7.771,0.355,8.072,2.435,0.779,,3.076,,,26.097,,108.144,,9.569,194.444,6.391,9.620,84.715,37.931,,,44.698,23.991,1.190,2.439,247.998,9.861,48.389,,7.572,14.394,9.140
1803,3.261,3.867,7.978,17.529,60.250,10.350,,10.621,10.367,48.613,11.070,6.863,,,47.445,23.922,30.978,14.916,26.434,7.249,,61.929,15.326,45.935,,10.149,16.794,2.855,24.534,3.190,102.597,,,19.826,51.824,0.925,,21.281,,11.085,,7.927,4.976,1.929,2.607,96.630,15.790,,4.572,30.636,16.220,6.531,4.192,9.138,2.673,4.620,,373.852,5.737,,4.962,26.958,10.504,,22.511,50.167,7.017,9.737,7.875,39.449,1.295,,32.772,20.331,7.151,2.536,20.142,10.458,8.702,,18.380,33.864,22.854,,111.4,102.7,,1803,0.475,0.564,7.528,1.982,25.786,53.154,,10.021,9.782,45.868,0.134,6.476,,,243.665,120.920,156.590,75.400,133.618,36.641,,58.432,14.460,43.341,,4.343,84.890,2.694,23.149,1.365,518.613,,,18.707,266.152,0.873,,9.960,,1.253,,7.480,4.695,1.820,0.380,10.925,135.155,,0.666,28.906,15.304,6.162,0.424,8.622,2.523,0.673,,3.149,,,25.485,25.436,118.928,,9.634,257.646,6.620,9.187,89.167,37.221,1.222,,44.462,27.583,1.042,2.393,304.603,9.867,48.875,,7.866,14.493,9.781
1804,3.721,4.459,7.899,17.883,58.005,13.133,,10.739,11.227,48.880,11.070,7.092,,,49.954,24.554,32.883,14.581,27.444,8.255,,63.180,16.218,34.879,,9.099,17.219,3.090,28.143,3.228,96.023,,,13.421,51.824,0.954,8.280,22.206,,11.626,,7.459,5.127,2.141,2.937,94.115,20.644,,4.724,29.664,15.772,5.810,5.032,9.418,2.818,4.650,,376.886,7.218,,4.776,26.958,10.512,,25.680,34.248,7.366,10.489,8.046,43.403,1.254,,33.169,19.265,7.245,2.750,20.217,11.552,9.148,,19.244,36.067,23.029,,111.4,103.4,,1804,0.546,0.654,7.504,2.036,24.994,67.909,,10.201,10.666,46.435,0.135,6.738,,,258.301,124.963,167.354,74.207,139.674,42.010,,60.019,15.406,33.134,,3.921,87.633,2.936,26.735,1.391,488.696,,,12.749,267.969,0.906,7.866,10.464,,1.323,,7.086,4.871,2.034,0.431,10.713,177.911,,0.693,28.180,14.983,5.519,0.512,8.947,2.677,0.682,,3.197,,,24.695,25.610,119.833,,11.065,177.090,6.998,9.964,91.721,41.232,1.191,,45.309,26.315,1.063,2.613,307.833,10.975,51.728,,8.292,15.541,9.923
1805,5.936,5.290,7.945,18.437,61.869,12.744,,10.850,10.918,53.069,11.070,7.048,,,47.035,23.176,32.758,12.530,26.692,7.969,,73.344,18.171,32.713,,10.207,17.375,3.980,33.941,3.510,86.042,,,12.948,62.191,1.006,,22.206,,12.267,,7.194,5.372,2.537,3.436,94.946,22.070,,5.424,24.442,16.900,6.217,3.146,10.511,3.071,6.780,,466.308,6.672,,5.505,26.958,10.579,51.726,26.808,53.617,7.154,10.774,7.663,43.403,1.254,,35.181,20.949,10.490,3.552,21.090,12.831,8.455,,19.996,36.792,24.875,,111.4,98.5,,1805,0.830,0.740,7.191,2.000,25.399,62.783,,9.820,9.882,48.032,0.129,6.379,,,231.713,112.378,158.836,60.758,129.425,38.642,,66.382,16.446,29.608,,4.190,84.249,3.602,30.719,1.441,417.203,,,11.719,306.381,0.911,,9.970,,1.330,,6.511,4.862,2.297,0.480,10.297,181.208,,0.758,22.122,15.296,5.627,0.305,9.514,2.780,0.948,,3.768,,,27.121,24.399,114.900,21.235,11.006,264.141,6.475,9.751,83.226,39.284,1.135,,45.786,27.264,1.466,3.215,305.940,11.613,45.554,,8.209,15.105,10.212
1806,5.096,5.259,8.013,18.399,62.628,13.602,,10.774,10.573,51.970,11.070,6.713,,,50.063,23.647,33.122,12.530,27.837,8.029,,74.741,16.654,30.433,,9.332,17.822,3.513,37.947,3.507,81.811,,,17.536,62.191,1.028,6.104,25.356,,12.755,,7.253,5.700,2.707,3.337,88.879,22.543,,5.542,31.641,16.440,6.676,3.297,9.437,2.930,6.040,,527.655,7.463,,5.876,36.000,10.619,,26.520,43.152,7.045,10.214,7.881,46.804,1.254,,35.103,21.386,9.560,3.130,22.355,11.925,9.253,,20.100,37.440,25.645,,111.4,101.0,,1806,0.730,0.754,7.435,2.046,26.359,68.697,,9.997,9.810,48.222,0.132,6.229,,,252.845,117.550,164.650,62.288,138.376,39.910,,69.351,15.452,28.238,,3.928,88.591,3.259,35.210,1.476,406.682,,,16.271,314.098,0.954,5.663,11.671,,1.418,,6.730,5.289,2.512,0.478,9.882,189.760,,0.794,29.359,15.255,6.195,0.328,8.757,2.719,0.866,,4.371,,,29.679,33.404,118.242,,11.162,217.942,6.537,9.478,87.752,43.428,1.164,,46.835,28.533,1.370,2.905,332.461,11.065,51.105,,8.460,15.758,10.793
1807,5.239,5.556,7.951,18.620,70.522,13.608,,11.195,9.354,,11.070,6.727,,,52.988,23.032,32.793,12.530,26.257,7.775,,73.701,14.813,30.889,,9.624,18.197,3.111,42.000,,90.015,,,13.735,62.191,0.977,5.552,26.044,,13.853,,7.478,4.701,2.437,3.436,79.753,22.784,,7.378,36.501,17.032,6.806,3.930,9.972,2.759,6.260,,553.462,7.379,,5.752,,14.263,,27.763,52.872,6.326,10.748,10.007,46.804,,,35.103,23.751,9.470,2.764,24.381,10.633,9.107,,19.636,38.008,27.161,,111.4,102.5,,1807,0.762,0.808,7.486,2.101,30.117,69.738,,10.541,8.807,,0.134,6.333,,,271.552,116.174,165.407,63.204,132.441,39.215,,69.391,13.947,29.083,,4.110,91.786,2.929,39.544,,454.040,,,12.932,318.715,0.920,5.227,12.164,,1.563,,7.041,4.426,2.295,0.500,8.998,194.602,,1.073,34.366,16.036,6.408,0.396,9.388,2.597,0.910,,4.653,,,29.476,,161.149,,11.856,270.955,5.956,10.119,113.065,44.067,,,47.523,32.155,1.377,2.602,367.926,10.011,51.038,,8.386,16.232,11.599
1808,5.260,6.657,7.956,18.591,70.029,14.674,,11.911,10.686,,11.070,7.028,,,51.077,25.461,34.850,14.929,28.265,7.884,,72.023,20.385,26.330,,10.528,18.139,3.680,36.000,3.362,103.101,,,12.180,62.191,0.992,3.429,22.346,,14.348,,7.653,,3.094,4.036,89.159,22.982,,10.896,52.144,17.292,6.857,4.715,11.057,3.172,7.230,,559.498,6.695,,5.657,27.939,,42.000,27.763,42.378,7.534,9.520,7.663,60.455,,,35.103,22.347,9.387,3.279,30.869,9.793,9.212,,20.888,39.631,26.416,,111.4,101.1,,1808,0.755,0.955,7.389,2.069,29.499,74.174,,11.062,9.924,,0.132,6.527,,,258.191,126.678,173.391,74.276,140.628,39.228,,66.886,18.932,24.452,,4.435,90.248,3.417,33.433,1.416,512.961,,,11.312,314.373,0.921,3.185,10.294,,1.597,,7.108,,2.873,0.579,9.922,193.624,,1.563,48.425,16.058,6.368,0.469,10.268,2.946,1.037,,4.639,,,28.598,25.946,,17.692,11.695,214.217,6.997,8.841,85.397,56.144,,,46.876,29.841,1.347,3.045,459.480,9.095,50.922,,8.799,16.694,11.127
1809,5.700,7.120,8.151,18.657,64.134,14.137,,12.281,13.601,52.000,11.070,7.236,,,53.268,26.578,38.038,14.163,30.655,8.582,,67.904,18.762,34.651,,10.790,18.139,4.361,32.863,3.507,102.967,,,11.854,62.191,0.992,5.389,23.640,,13.890,,7.714,4.595,2.875,3.806,107.556,21.598,,9.796,36.732,,7.229,4.753,9.405,3.717,7.090,,557.671,7.349,,5.893,45.674,14.070,46.000,27.763,39.748,9.216,9.910,7.663,64.903,,,34.781,23.590,11.640,3.886,30.654,13.021,9.471,,22.112,40.089,26.471,,111.4,99.7,,1809,0.807,1.008,7.468,2.048,26.653,70.500,,11.252,12.461,47.643,0.131,6.629,,,265.647,130.459,186.707,69.521,150.471,42.124,,62.214,17.190,31.747,,4.484,89.035,3.996,30.110,1.458,505.410,,,10.861,310.148,0.909,4.938,10.744,,1.525,,7.068,4.210,2.634,0.539,11.808,179.513,,1.386,33.654,,6.624,0.467,8.617,3.406,1.003,,4.562,,,29.387,41.847,154.694,19.117,11.538,198.222,8.444,9.080,84.249,59.464,,,45.822,31.078,1.647,3.561,450.146,11.930,51.653,,9.189,16.660,11.001
1810,5.830,6.746,8.674,18.662,62.754,13.299,,12.633,11.456,54.092,11.383,7.462,,,53.475,27.377,36.784,14.163,33.852,8.672,,70.467,16.694,33.216,,10.382,18.779,4.571,34.467,3.250,121.850,,,15.550,70.665,0.992,6.753,24.625,,15.178,,8.106,7.164,2.615,3.466,125.386,20.397,,6.887,37.926,21.020,7.406,4.421,9.482,2.462,7.430,,565.873,7.205,,5.794,43.172,11.810,66.504,27.000,57.667,7.758,10.472,7.621,54.000,,,34.781,23.781,13.052,4.073,35.911,12.519,9.523,,21.964,41.457,27.846,,111.4,98.4,,1810,0.814,0.942,7.842,2.022,25.734,65.443,,11.421,10.356,48.902,0.132,6.746,,,263.141,132.599,178.156,68.599,163.959,42.002,,63.706,15.092,30.030,,4.257,90.953,4.132,31.160,1.333,590.161,,,14.058,347.729,0.897,6.105,11.043,,1.644,,7.328,6.476,2.364,0.484,13.583,167.285,,0.962,34.287,19.003,6.695,0.428,8.572,2.226,1.038,,4.568,,,28.513,39.030,128.128,27.272,11.072,283.771,7.014,9.467,82.676,48.819,,,45.214,30.914,1.823,3.682,520.350,11.318,51.247,,9.007,17.000,11.419
1811,5.120,5.833,8.918,19.420,67.299,14.501,,14.069,10.694,55.044,11.704,7.427,,,53.996,26.210,34.772,14.674,30.838,8.421,,67.904,12.736,41.312,,10.440,18.494,4.417,36.000,,152.782,,,19.289,70.665,0.978,5.227,24.057,,15.869,,8.277,5.995,2.550,3.337,124.892,20.723,,5.809,41.387,18.550,7.864,4.598,9.476,2.296,5.662,,570.347,7.155,,5.710,42.286,11.458,,27.763,70.746,6.876,9.796,7.262,50.433,1.299,,35.103,25.253,11.734,3.936,28.726,9.311,9.994,,22.803,43.127,30.028,,111.4,97.1,,1811,0.706,0.804,7.957,2.076,27.237,70.425,,12.553,9.542,49.113,0.134,6.627,,,262.237,125.288,166.213,70.141,147.408,40.253,,60.587,11.364,36.861,,4.225,88.405,3.941,32.121,,730.309,,,17.211,343.187,0.872,4.664,10.648,,1.697,,7.385,5.349,2.275,0.460,13.353,167.737,,0.801,36.928,16.551,7.016,0.440,8.455,2.048,0.780,,4.544,,,27.730,37.729,122.682,,11.236,343.584,6.136,8.741,77.756,44.999,1.159,,45.036,32.399,1.617,3.512,410.810,8.307,53.082,,9.229,17.454,12.153
1812,8.091,8.485,9.115,20.134,73.178,13.309,,14.169,12.421,60.597,11.704,7.697,,,54.415,25.606,33.356,14.674,30.012,8.171,,58.428,14.202,40.063,,10.674,21.120,5.592,37.006,3.511,115.137,,,17.749,70.665,0.861,4.949,22.859,,16.038,,8.593,4.261,2.739,5.394,101.726,21.962,,8.310,53.447,16.220,8.976,6.685,10.187,3.269,9.178,,553.245,6.772,,5.802,42.850,11.209,26.643,29.799,56.417,7.657,10.158,7.743,50.308,1.292,,32.930,24.696,14.381,4.984,26.455,10.575,9.589,,24.748,44.132,29.960,,111.4,90.0,,1812,1.033,1.083,7.535,1.994,27.439,59.885,,11.713,10.268,50.093,0.125,6.363,,,244.846,113.401,147.726,64.985,132.913,36.187,,48.300,11.740,33.119,,4.002,93.535,4.623,30.591,1.316,509.907,,,14.672,317.960,0.712,4.091,9.374,,1.589,,7.104,3.522,2.264,0.689,10.076,164.699,,1.061,44.183,13.408,7.420,0.592,8.421,2.702,1.172,,4.083,,,26.105,35.422,111.196,9.990,11.174,253.853,6.329,8.398,76.813,41.588,1.068,,39.143,29.355,1.836,4.120,350.523,8.742,47.183,,9.280,16.548,11.234
1813,7.090,9.736,9.598,22.710,73.174,14.239,,13.787,13.446,52.000,11.911,7.730,,,54.522,27.375,36.114,15.098,32.710,8.425,,44.327,20.695,40.560,,16.564,22.593,4.913,36.909,4.495,95.055,,,29.257,70.665,0.803,4.750,24.191,,16.808,,9.184,4.791,3.358,4.665,121.160,18.590,,9.909,38.840,17.262,8.438,6.766,10.043,5.384,9.592,,549.450,7.896,,5.703,37.252,14.263,81.283,29.799,40.828,9.828,10.916,8.169,60.102,1.271,,36.002,27.581,13.456,4.378,27.668,11.964,9.544,,25.696,45.192,31.119,,111.4,84.5,,1813,0.850,1.167,7.447,2.112,25.754,60.139,,10.697,10.433,40.349,0.119,5.998,,,230.270,113.798,150.126,62.761,135.973,35.024,,34.395,16.058,31.472,,5.830,93.920,3.812,28.639,1.582,395.141,,,22.701,298.449,0.623,3.686,9.311,,1.563,,7.126,3.718,2.605,0.559,11.265,130.855,,1.188,30.137,13.394,6.547,0.562,7.793,4.178,1.150,,3.807,,,24.085,28.905,132.809,28.608,10.488,172.435,7.626,8.470,76.063,46.635,0.987,,40.168,30.773,1.613,3.397,344.090,9.283,44.083,,9.044,15.906,10.953
1814,4.530,5.754,10.112,21.167,67.637,19.764,,13.947,13.932,60.597,11.601,8.262,,,58.836,27.976,39.948,14.271,33.398,8.545,,54.907,25.211,47.243,,16.914,22.593,3.432,42.618,4.263,97.840,,,22.794,70.665,0.934,4.513,24.547,,16.317,,9.807,5.292,2.449,3.107,112.845,22.012,,6.540,46.798,18.163,9.552,4.846,9.484,3.954,5.968,,547.044,8.214,,5.676,41.161,14.965,,30.063,43.756,10.397,12.492,8.593,,,,40.118,23.569,9.682,3.059,28.870,14.960,9.890,,24.308,45.995,30.410,,111.4,91.8,,1814,0.590,0.750,8.527,2.139,25.871,90.716,,11.761,11.749,51.100,0.126,6.967,,,270.061,126.389,180.473,64.475,150.884,38.606,,46.302,21.260,39.839,,6.470,102.071,2.894,35.939,1.631,442.016,,,19.222,324.352,0.788,3.806,10.268,,1.649,,8.270,4.463,2.065,0.405,11.403,168.391,,0.852,39.464,15.317,8.055,0.438,7.998,3.335,0.777,,4.119,,,26.054,34.710,151.432,,11.499,200.839,8.768,10.534,86.958,,,,48.645,28.579,1.261,2.579,390.210,12.615,49.644,,9.298,17.593,11.632
1815,3.670,4.571,8.737,20.445,75.775,14.878,,14.229,11.813,51.330,11.601,7.837,,,60.753,29.824,48.549,14.163,34.051,8.682,18.458,48.627,19.621,44.280,,14.290,22.835,2.816,47.520,4.590,99.937,,,21.415,67.915,0.788,4.610,22.954,,16.445,,8.265,5.034,2.329,2.857,91.725,23.181,,4.971,41.259,19.027,8.412,4.749,9.567,3.320,5.081,,550.449,8.449,,5.662,43.347,12.611,39.393,34.277,35.748,8.771,12.100,8.476,63.387,,,40.059,28.768,8.137,2.510,24.764,15.458,11.000,,22.840,45.394,31.474,,111.4,91.0,,1815,0.474,0.590,7.305,2.048,28.737,67.709,,11.896,9.876,42.916,0.125,6.552,,,276.477,133.587,217.458,63.440,152.521,38.888,2.968,40.656,16.405,37.021,,5.419,102.280,2.355,39.730,1.741,447.632,,,17.904,309.070,0.659,3.854,9.520,,1.648,,6.910,4.209,1.947,0.369,9.189,175.824,,0.642,34.495,15.908,7.033,0.425,7.999,2.776,0.656,,4.109,,,25.765,36.241,126.526,14.939,12.999,162.683,7.333,10.116,85.036,52.996,,,48.159,34.585,1.051,2.098,331.848,12.924,54.747,,8.662,17.215,11.936
