
="",="",="",="(2.20)",="(2.36)"

="Other # Mercantilist_War",="",="",="76.81*",="77.50*"
="",="",="",="(2.20)",="(2.37)"

="Sugar # 0",="",="",="-9.249",="0.718"
="",="",="",="(-0.17)",="(0.01)"

="Sugar # Blockade",="",="",="-7.689",="1.607"
="",="",="",="(-0.14)",="(0.03)"

="Sugar # Mercantilist_War",="",="",="-7.120",="3.044"
="",="",="",="(-0.13)",="(0.06)"

="Wine # 0",="",="",="46.44",="45.72"
="",="",="",="(1.02)",="(1.04)"

="Wine # Blockade",="",="",="44.66",="44.25"
="",="",="",="(0.98)",="(1.01)"

="Wine # Mercantilist_War",="",="",="45.96",="45.36"
="",="",="",="(1.01)",="(1.04)"

="Coffee # 0 # year_of_war",="",="",="0",=""
="",="",="",="(.)",=""

="Coffee # Blockade # year_of_war",="",="",="-0.0582",=""
="",="",="",="(-0.60)",=""

="Coffee # Mercantilist_War # year_of_war",="",="",="0.112*",=""
="",="",="",="(2.32)",=""

="Eau de vie # 0 # year_of_war",="",="",="0",=""
="",="",="",="(.)",=""

="Eau de vie # Blockade # year_of_war",="",="",="0.412",=""
="",="",="",="(1.18)",=""

="Eau de vie # Mercantilist_War # year_of_war",="",="",="0.0373",=""
="",="",="",="(0.32)",=""

="Other # 0 # year_of_war",="",="",="0",=""
="",="",="",="(.)",=""

="Other # Blockade # year_of_war",="",="",="-0.0388",=""
="",="",="",="(-1.21)",=""

="Other # Mercantilist_War # year_of_war",="",="",="-0.0345",=""
="",="",="",="(-1.55)",=""

="Sugar # 0 # year_of_war",="",="",="0",=""
="",="",="",="(.)",=""

="Sugar # Blockade # year_of_war",="",="",="-0.185",=""
="",="",="",="(-1.05)",=""

="Sugar # Mercantilist_War # year_of_war",="",="",="0.0684",=""
="",="",="",="(1.62)",=""

="Wine # 0 # year_of_war",="",="",="0",=""
="",="",="",="(.)",=""

="Wine # Blockade # year_of_war",="",="",="0.0826",=""
="",="",="",="(1.28)",=""

="Wine # Mercantilist_War # year_of_war",="",="",="0.0342",=""
="",="",="",="(0.81)",=""

="Constant",="-76.34***",="-76.29***",="-135.6***",="-135.3***"
="",="(-4.87)",="(-4.88)",="(-4.36)",="(-4.71)"

="Observations",="2755",="2755",="2755",="2755"

="t statistics in parentheses"
="* p<0.05, ** p<0.01, *** p<0.001"
